,id,raw_address,POI/street,POI,street
264770,264770,"grand indrap, b2 15 rw 6",,,
264781,264781,"kantor desa labeau, koba",,,
264789,264789,"pluit village mall, jl pluit indah,(restaurant marugame udon & tempura, lt gf )",,,
264794,264794,jatinegara rawag 158 3 13930 cakung,,,
264798,264798,bojong kulur vi nusa ind 63 gunung putri,,,
264799,264799,"rege mel mas, jelupang kel.",,,
264806,264806,"majelis taklim awal t g h sibaw mutta, beleka praya timur",,,
264816,264816,mas nurul iman bonto lojong uluere,,,
264826,264826,malimongan dok wahi sud hus 93 wajo,,,
264833,264833,cililitan jam lama 24 rt 5 13 13640 kramat jati,,,
264839,264839,beji,,,
264857,264857,"edu group, magetan",,,
264862,264862,toko kelontong pem no 61 56586 muntilan,,,
264888,264888,"pt dhanistha surya nusantara, puri matahari tower lt.21, jl. lingkar luar barat no 9",,,
264889,264889,wono iv no 47 toko dewi rw 6,,,
264912,264912,"global teknik ruko palais de paris, jl. deltamas boulevard no.mor 18, sukamahi",,,
264914,264914,r d 13 kebon kosong 11 kemayoran,,,
264927,264927,nan siengkang,,,
264937,264937,"graha kas, pt kst lantai 4 : perkantoran kebayoran baru mall, jl. kebayoran baru no.88",,,
264947,264947,"lobby sep, pangk baru desa baru siak hulu",,,
264987,264987,"smp negeri satu atap warsal, dip",,,
264989,264989,"cahaya indah plas, pang hida, 47",,,
264992,264992,btn cabalu-kediaman haji patudangi,,,
264997,264997,cluring,,,
265001,265001,taman pat 16 lengkong wetan serpong,,,
265004,265004,graha sampurna indah blok q14,,,
265009,265009,"superindo satria square, jl. raya karang satria no.kav. 10, karangsatria",,,
265029,265029,"war nasi bu nani, pintu besi, plaju",,,
265060,265060,"soto ceker bali dan teh talua, bunda kand, 36 belakang tangsi",,,
265065,265065,"persa raya, tanjung gusta",,,
265066,265066,kam timur malalayang,,,
265067,265067,"ino shop malang, 65154 pakis",,,
265079,265079,josenan raya geger - mad no 26 taman,,,
265084,265084,"toko har putri pusko, siak hulu",,,
265088,265088,pegadungan citra 2 ext no 33 rt 4 rw 5 kalideres,,,
265091,265091,"lor 28, koja",,,
265095,265095,mangkukusuman cemp 69 52131 tegal timur,,,
265102,265102,"kenc wungu ten ii,",,,
265103,265103,pasir gunung selatan mi'an gg. mian 50 1 16451 cimanggis,,,
265117,265117,nib raya 107-109 paya pasir medan marelan,,,
265131,265131,"st yohanes pengin, mela, kramat pela kebayoran baru",,,
265139,265139,grand jatra hotel pekan ten zai abi,,,
265145,265145,will iska 136 sidorejo,,,
265147,265147,"kantor kep desa sungaip, mendika damai",,,
265150,265150,"mayong lor dukuh krajan, pram rt 7 4 mayong",,,
265165,265165,"mtss mazraatul ulum, raya paci,",,,
265179,265179,"sri yamtini desa batu jang, batu jangkih praya barat daya",,,
265182,265182,"toko kelon, kh misin 1",,,
265184,265184,"warung lisa, mal, pakatto bontomarannu",,,
265209,265209,"tanj, mekarjaya",,,
265217,265217,ksat karang pilang kel.,,,
265224,265224,kp. sanggrahan komplek bppt teknologi xii gang manggis rt004 rw003 no.208 ( pos mlehoy),,,
265228,265228,"grama pers, no h8 11 sukajaya kel.",,,
265234,265234,seta 61 rt 1 5 bojonggede,,,
265240,265240,ciko sindangsari banjarsari,,,
265244,265244,"telaga kahuripan, taman ganesha blok b5 no 1, kel. tegal, kec. kemang, kab. bogor 16330",,,
265257,265257,"depot jamu tiang ber, bumi sari praja,",,,
265260,265260,sd strada vanlith ii laut araf duren sawit,,,
265267,265267,trans sula sinei tinombo selatan,,,
265274,265274,"bumi baha,",,,
265282,265282,"tukang laun, cikarang utara",,,
265285,265285,"dekat rptra rawa jaya, jl rawa jaya 3",,,
265289,265289,"ongga mulyana,",,,
265299,265299,ceger kel 30 rt 9 2 13820 cipayung,,,
265303,265303,bas rah 46 prabumulih selatan,,,
265306,265306,donan di panja 26 7 cilacap selatan,,,
265341,265341,"jend sudirman, 299 pahlawan kel. kemuning",,,
265357,265357,kharisma pasar senen senen,,,
265379,265379,homestay budi magelang selatan,,,
265380,265380,jl basuki rahmat 8-12 tunjungan plaza 3 lantai 3,,,
265387,265387,mejayan imam bon no 2a 63153 mejayan,,,
265394,265394,"toko siliw, gun pay, ciwalen garut kota",,,
265412,265412,"nusan 1, sunter agung kel.",,,
265420,265420,raya sayan 34 sayan ubud,,,
265424,265424,"rikio indonesia. pt, raya purwo purwodadi",,,
265477,265477,pato 82 senayan rt 5 3 kebayoran baru,,,
265499,265499,"mas nur, no 52 money gram, rw 1 grogol utara",,,
265504,265504,"masjid jami awi lega,",,,
265523,265523,"sawahlunto, 27424",,,
265529,265529,sung 810 tanah merah siak hulu,,,
265532,265532,zahra shoes gube sew 147 mangkubumi,,,
265534,265534,jl.hbr motik komplek griya asri mandiri. gang plopor.2 no.q.3 kel karya baru,,,
265544,265544,"pamulang lestari residence blok k7 , pamulang barat, tangsel, banten",,,
265554,265554,doner kebab sul iska muda kebayoran lama,,,
265560,265560,"pelangi bout, ikan kaca telukbetung selatan",,,
265577,265577,"jl. andi djemma landak baru, perumahan metropolitan residence blok e no 1 rt :009 rw. :002",,,
265581,265581,"proj ii, purbasana kel. tarub",,,
265590,265590,"shi salon, narasinga, no 73",,,
265604,265604,"masjid jiha akbar, jend sudi, pasar permiri",,,
265606,265606,"dot computer, hayam wuruk, taman sari",,,
265616,265616,kembangbahu raya kem 27 62282 kembangbahu,,,
265626,265626,"lpp apreisindo, pisa baru timur, pisangan baru",,,
265630,265630,alamat : :ko rawa panjang rt 04 05 .no :162 kel :sepanjang jaya kecamatan: : rawa lumbu k,,,
265636,265636,pak sula praya timur,,,
265645,265645,"alyaa salon, p. dipone,",,,
265663,265663,alle raya iv 62 rempoa 8,,,
265687,265687,"ahmad yani, melayu kel. teweh tengah",,,
265693,265693,"ud. sukata elektr,",,,
265701,265701,"spbu 34.1 cipu, r. e. mar, ciputat",,,
265718,265718,mayong,,,
265724,265724,perte no 38 medan perjuangan,,,
265729,265729,"dapur ngebul kian sant buah batu, lengkong",,,
265732,265732,"tk neg pembina putussibau utara, kedamin hulu",,,
265737,265737,metl 75 cileungsi cileungsi,,,
265739,265739,keude bak tapang,,,
265747,265747,"mako satbrimob polda sumsel, jl. srijaya negara bukit besar palembang",,,
265752,265752,"alpu raya, 2 cristina salon,",,,
265766,265766,"dana simpan pin, urip sumoh no 17 gumilir cilacap utara",,,
265770,265770,bint raya 12a 17145 bekasi barat,,,
265774,265774,lalimanawa kel.,,,
265776,265776,"bidan eli rosmini am. keb, raya pasar cibo",,,
265781,265781,kios no.1 block h terminal giwangan,,,
265788,265788,cipete wij kus 2 5 15142 pinang (penang),,,
265792,265792,"benda barat 7b, no 10 pamulang",,,
265800,265800,"til, no 47 rw 4 cipayung",,,
265840,265840,depan rth bajulmati no 109.bajulmati,,,
265842,265842,bambang matang pasi peudada,,,
265849,265849,"jne, a. yani,",,,
265858,265858,suko perm tahunan,,,
265884,265884,p kem no ac.10 tamalanrea jaya rt 1 rw 4 tamalanrea,,,
265894,265894,haji muha yamin pahlawan medan perjuangan,,,
265896,265896,"capw, toko grosir kedungwuni",,,
265922,265922,ant 14 bengkalis kota bengkalis,,,
265938,265938,"gedung bis,",,,
265940,265940,"toko ben dan alat jahit cah, raya cilo pabuaran cilodong",,,
265952,265952,raya pant cikampek selatan cikampek,,,
265957,265957,"akademi keperawatan dokter soed, imam bon,",,,
265958,265958,vanda raya 13 rt 5 13 cibodas,,,
265966,265966,ketawang jl. banyu ii gdl no 98,,,
265996,265996,"ragunan raya cila kko, 16 rt 10 5 12560 pasar minggu",,,
266005,266005,"sri ii, no 98 rw 3 kalibanteng kulon kel.",,,
266006,266006,"jend ahmad yani, kantor dkp majene totoli",,,
266034,266034,suka wiry 30 - 36 kebon kelapa rt 2 1 gambir,,,
266041,266041,"rm palito jaya, raya ser, harapan jaya bekasi utara",,,
266061,266061,"duta ac mobil, tanj, pakunden sanan kulon",,,
266063,266063,kramat mulya,,,
266072,266072,karawaci imam bon no 33 rt 3 5 15115 karawaci,,,
266083,266083,duri utara duri 99 4 11270 tambora,,,
266084,266084,"basemant wisma budii, ruang tim demo",,,
266101,266101,"hj. yani, ciamis",,,
266105,266105,"merd, 62a raja metal,",,,
266115,266115,kembangarum borob sela no 19 8 50183 semarang barat,,,
266121,266121,"pos indonesia,",,,
266130,266130,"tutuyan trans sula ling sela, 4 tutuyan",,,
266131,266131,"kon hape pak agus ban,",,,
266135,266135,bank rak indonesia,,,
266144,266144,raya kosa 1 rt 15 8 41373 purwasari,,,
266149,266149,danau tras,,,
266154,266154,gg. osek batu ampar kramat jati,,,
266161,266161,"indu 3, gunung sahari utara rt 11 1",,,
266162,266162,"soto sema bu isa mel, kejambon tegal timur",,,
266166,266166,"suweger bro raya pekukuhan,",,,
266167,266167,"batu ampar perum taman bukit sari vip ii kelur, 1 76127 balikpapan utara",,,
266173,266173,"dhia comp, man, cipadung cibiru",,,
266201,266201,raja v kayuringin jaya bekasi selatan,,,
266210,266210,semampir g tem no 10 kediri kota,,,
266229,266229,"pasar pahing raya gume, gumelar",,,
266239,266239,"gorengan kak seto, lalung jaten",,,
266258,266258,tugu utara be 19 rt 1 4 14260,,,
266261,266261,surya jaya motor canggu jetis,,,
266265,266265,tem perum lipi rawa panjang bojonggede,,,
266291,266291,cluster tria adara residence 9 blok a-31 jl. suka karya serua indah ciputat tangerang sela,,,
266292,266292,suka 1,,,
266294,266294,agen brilink,,,
266301,266301,tosaren letj supa 51 pesantren,,,
266335,266335,"lebak arum vi,",,,
266337,266337,"sdi panggentungang utara,",,,
266342,266342,"putra melar pangh, cinambo",,,
266351,266351,kapuk puspa v 48 rt 11 12 11720 cengkareng,,,
266358,266358,amp pon no 85 babakan setu,,,
266363,266363,"sdn sindang 1, brebes",,,
266369,266369,bulak tin raya 45 jatiwarna rt 9 16 pondok melati,,,
266373,266373,"sriamur baro foto copy raya sri,",,,
266378,266378,"cokro amin no 27 bint pratama. cv, rw 1 barusari",,,
266391,266391,"toko estika star, kal lapongkoda tempe",,,
266394,266394,gun batur kayubihi bangli,,,
266399,266399,"pahl kajen, toko kusuma, nyamok",,,
266404,266404,"maj ta' al istiq, golem,",,,
266405,266405,ak akses tol karawang barat,,,
266406,266406,"gina bus, p hida tembilahan hilir tembilahan",,,
266410,266410,"pink coco, gili trawa, pemenang",,,
266411,266411,"broadway dance company, kedungsari, no 59 1 60263",,,
266414,266414,cv. maxima anug solus komp klam megah klampis ngasem,,,
266418,266418,"brig soedi, no 98 stel palek pak kongso, ungaran ungaran barat",,,
266419,266419,"sun kakap, pal ix kel. sei sungai kakap",,,
266431,266431,kan 14 cakung barat rt 3 4 cakung,,,
266445,266445,"kuliner bu eddi, karangrejo",,,
266446,266446,"batu mulya, sirnoboyo giriwoyo",,,
266457,266457,"simbang 1, kaliabang tengah kel. bekasi utara",,,
266465,266465,"showroom dra - sura, tambaksari",,,
266470,266470,"pan sari 3, no 21b 2 pandansari kel.",,,
266472,266472,gang jaya medan johor,,,
266473,266473,"yayasan amal bakti banima, raya lemb, no 200",,,
266486,266486,galu palasari cibiru,,,
266487,266487,baratajaya bar jaya iii no 74 5 gubeng,,,
266489,266489,"10 ulu, (di bawah jembatan ampera)",,,
266514,266514,"singal mini mart trans sula, amurang timur",,,
266528,266528,ruko icon bsd raya barat sampora cisauk,,,
266530,266530,"kawi, toko textile sn,",,,
266535,266535,"skaters muhammad toha, 112 periuk",,,
266537,266537,raya kalia teng gg. atah 48 kaliabang tengah bekasi utara,,,
266543,266543,lind ii jati pulo gadung,,,
266548,266548,"banea kel.,",,,
266561,266561,"jln pura puseh banjar denjalan batubulan,",,,
266567,266567,banjaragung jay 1 61363 puri,,,
266568,266568,"fidelia salon dan spa, bule sela,",,,
266582,266582,"setia budi bina asetanusa h. r. ras said, no b 9 rw 1 12910",,,
266598,266598,mas tujuh-tujuah mangallekana labakkang,,,
266630,266630,pasar mojoa kios totok kerot gambiran mojoagung,,,
266638,266638,"smpn 4 angkona,",,,
266649,266649,"healthy pet, salak taman",,,
266652,266652,p. tirta 8 d sukabumi indah sukabumi,,,
266656,266656,"usaha baru toko, 6 kenari",,,
266670,266670,63396 karas,,,
266677,266677,"kemb mata no 112 bayu laundry,",,,
266680,266680,srengseng sawah del ii 53 rt 10 5 jagakarsa,,,
266683,266683,"bumi sani per, 18 tambun selatan",,,
266689,266689,halte sumur bored jakarta barat,,,
266692,266692,"*kampung lisung uyut* rt.03 rw.07, cijangkar, nyalindung, sukabumi regency, jawabara",,,
266693,266693,tanj alang lr 30d sambung jawa rt 1 rw 7 mamajang,,,
266701,266701,rm. siem,,,
266705,266705,manggala bit raya 71 manggala,,,
266718,266718,gg. aki endun 16 kebon lega bojongloa kidul,,,
266727,266727,sena 35 bukit bestari,,,
266735,266735,"jl. desa saw, lhok rukam banda",,,
266741,266741,pen no 17 cijantung rt 1 4 pasar rebo,,,
266761,266761,pela mampang ban iiia 31 rt 16 3 mampang prapatan,,,
266786,266786,"ashalina bags, puri gad,",,,
266787,266787,"perum perm abadi, permata abadi dukuhwaru",,,
266803,266803,gondangdia teuku umar 22 rt 1 1 10350 menteng,,,
266805,266805,"glekk thai tea raya pasir putih,",,,
266814,266814,ked mangu sela 4 no 15 sidotopo wetan 3 kenjeran,,,
266817,266817,"kinta golf 12, pakulonan barat kel. kelapa dua",,,
266821,266821,"tem perum bint asri, perumahan bintoro asri 8 wonosalam",,,
266825,266825,"griya kenc, no 21 ciledug",,,
266826,266826,"perum griya serp asri, no 10 cisauk",,,
266834,266834,tanjungsari timur balai musyawarah,,,
266858,266858,"a p petta ruko diam,",,,
266862,266862,dauh puri kauh pulau biak ii denpasar barat,,,
266897,266897,"smp katolik santa rosa de tond, kembuan",,,
266914,266914,"gondo, 8 ketabang rt 5 6 genteng",,,
266948,266948,sanur cem 35 denpasar selatan,,,
266956,266956,"juz fami screen prin, sambas",,,
266965,266965,"gajah mada no 5b mush mutazakkirin, padang utara",,,
266968,266968,"ud. nelly, aceh barat- meul,",,,
266973,266973,gg. merp a 8 pedungan denpasar selatan,,,
266977,266977,"romance furnindo. pt, prof haji m yamin sh,",,,
266985,266985,"tirto pral gg. kra, landungsari dau",,,
266997,266997,panj 1-2 plaza ked elok rt 19 4 kebon jeruk,,,
267003,267003,tanah sereal tanah ser raya 26 rt 1 13 tambora,,,
267030,267030,"toko baju happy, gajah mada manguharjo",,,
267037,267037,"ud. mulyo becik sla,",,,
267040,267040,rogotrunan ade irma sury 33 lumajang,,,
267055,267055,"mulya s.h. & associates, k h zainul ari, 35 7 11140",,,
267075,267075,"and collection raya kra, no 159 45553",,,
267077,267077,"laksamana mar, no 54 pelangi grafika,",,,
267121,267121,joyo diwek diwek,,,
267128,267128,papanggo papa ii c 43 rt 5 3 14340 tanjung priok,,,
267145,267145,pang jayak 153 rt 2 3 marga mulya bekasi utara,,,
267149,267149,"jepun bali hotel, kart plaza kuta",,,
267155,267155,teng rejo mulyo i kandangan kel.,,,
267157,267157,fukuk jl rama cakranegara,,,
267186,267186,sut ujung 70 durian,,,
267195,267195,toko jaya mak,,,
267206,267206,buana impian 2 blok hope e5,,,
267212,267212,tembong raya pan 3444 42126 cipocok jaya,,,
267214,267214,sangk no 70 kurun,,,
267215,267215,"nolo gaten, no 24 feminique condong catur depok",,,
267217,267217,"sd neg sanenrejo 4, sanenrejo",,,
267223,267223,"kios dede, palu utara",,,
267226,267226,"angin segar cell, tumpang",,,
267230,267230,"warung sumi, gerung selatan",,,
267250,267250,jatimulya gg. mulia no 72 tambun selatan,,,
267258,267258,"nasi 5, 109 legok kidul paseh",,,
267262,267262,"ykz auto works, drokilo",,,
267281,267281,"labuan, le bam bali ho,",,,
267286,267286,"boj raya, 23b rt 2 rw 4 rawa buaya kel.",,,
267294,267294,"damai 2 najwa photogr kartu undangan, rajabasa raya",,,
267298,267298,sido dadi lin barat suma penarik,,,
267299,267299,"wisnu, tlogo kel. prambanan",,,
267301,267301,ling jati 39 merdeka siantar timur,,,
267317,267317,"bas rah, 57 bukitintan girimaya",,,
267331,267331,jl. raya kerob br. uma 36 kerobokan kelod kuta utara,,,
267346,267346,gg. mel sumber rejo kemiling,,,
267367,267367,"selaras. cv, raja no 36",,,
267379,267379,jl. april d-2 bsp regency,,,
267390,267390,cluster mutiara babelan blok b17 (tahap 2 ),,,
267403,267403,"sekaran kel. taman siswa, no 11f 3 50229",,,
267405,267405,war makan sop iga sapi raya tapos tapos tapos,,,
267418,267418,"gad fajar, 1 sawahan buduran",,,
267445,267445,"keru, 75a maccini makassar",,,
267451,267451,cipayung bina marga 5 rt 7 5 cipayung,,,
267457,267457,masjid al mufl no 43 bintaro rt 2 10 pesanggrahan,,,
267462,267462,harjosari i garu vl 34b medan amplas,,,
267489,267489,"mapa, no 1 keji kel. ungaran barat",,,
267499,267499,"sun mambe, sumber alumunium. berb etal alumunium, matalamagi sorong utara",,,
267500,267500,"mon 2, no 8 15831",,,
267506,267506,"jl.sumur bor rt.006 rw.012 no.84 gg.ataqwa, 11840",,,
267521,267521,"soltim cell, got roy,",,,
267531,267531,ciganjur nila 14 rt 2 1 12630 jagakarsa,,,
267534,267534,"komp. ruko ser mas, no e 2 war lisham,",,,
267537,267537,"raja wadi palapa al fadhil ilotidea, tilango",,,
267539,267539,"yuda, no 23 nota corn juanda tanurah sh, balong gede",,,
267562,267562,"perum bukit gad cisoka, h3 2",,,
267570,267570,"toko buku menara kudus ibu ruswo ii, prawirodirjan",,,
267582,267582,"paradise resort-cluster the bay c7 51, jl. aria putra, serua - ciputat, tangerang selatan",,,
267585,267585,"kantor pemasaran perum balangan resid, a. yani, paringin selatan",,,
267600,267600,"barber shop, letjen sut tukangkayu",,,
267601,267601,"bengkel motor, raya desa bla, penengahan",,,
267606,267606,"dj communication serv handp, h. o. s. cokr no 54a",,,
267607,267607,r o rancasari,,,
267623,267623,"griya mangku indah, no 8 ra b al anwar,",,,
267629,267629,cipinang cipi timur 71 rt 8 3 pulo gadung,,,
267643,267643,guwosari watug raya pajangan,,,
267648,267648,mojowangi merd 59 mojowarno,,,
267653,267653,"pt insy abadi dar iii, 7 rw 1",,,
267667,267667,pluit sela raya 210 penjaringan rt 2 rw 9,,,
267669,267669,"toko buku sekartama, mr kusbiyono patemon",,,
267675,267675,"muara hemat pasar muara hemat, lin bank,",,,
267688,267688,labuh baru barat lin suma 62 payung sekaki,,,
267690,267690,"bread gianyar, lettu wayan sutha, sukawati",,,
267701,267701,monco kerto ii 20 rt 7 13 utan kayu selatan matraman,,,
267702,267702,"jalan ngurah rai taman kota singaraja, warung bali arjuna, singaraja buleleng bali",,,
267704,267704,kam jaya no 48 11 12220,,,
267724,267724,tugu utara man 17 rw 4 14260,,,
267727,267727,"rumah makan semp besar sidam, manik maraja",,,
267737,267737,gg. ledo ngrupit jenangan,,,
267741,267741,gg. hida maharatu marpoyan damai,,,
267746,267746,duren mekar haji maih bin dimin 27 rt 2 1 bojongsari,,,
267749,267749,"sunan bon, no 53 simpang iii sipin kel. kota baru",,,
267750,267750,apel karangjati karangjati,,,
267762,267762,belakang taman nostalgia,,,
267767,267767,"sahadewa ale putri,",,,
267769,267769,sura cihaur geulis cibeunying kaler,,,
267781,267781,alalak utara simp gusti raya 11 70124 banjarmasin utara,,,
267787,267787,"raya pon kac, 109 pondok kacang timur pondok aren",,,
267793,267793,"sunan muria cv, pang sudi",,,
267806,267806,jl. imam bon no 1 telaga asih cikarang barat,,,
267823,267823,gajah mada 40 raba,,,
267828,267828,pekal no 118 pekalipan kel. pekalipan,,,
267845,267845,bukit hijau blok e lowokwaru,,,
267854,267854,tanah merah pengasinan rawalumbu,,,
267880,267880,sukorejo pergu rt 1 1 saradan,,,
267885,267885,the roudh 78 desa wisata pujon kidul,,,
267914,267914,"ber jaya, raya cis, no 12",,,
267915,267915,"gg. kena 7, 33 cengkareng barat rt 6 rw 10 cengkareng",,,
267933,267933,gun sah 12 33 gunung sahari utara rt 18 3 sawah besar,,,
267942,267942,edi servis raya baku karang kemiri kemangkon,,,
267949,267949,brumbungan kar wulan barat raya 1 5 semarang tengah,,,
267953,267953,boj sari rt 2 6 pondok kelapa duren sawit,,,
267964,267964,"jl. raya ngu, pulosari tulungagung",,,
267965,267965,"layar v,",,,
267977,267977,gg. maha benua anyar banjarmasin timur,,,
267983,267983,"desa adat asak, balai sabe desa adat asak",,,
267987,267987,buana biru besar ii kembangan utara kembangan,,,
267993,267993,cimuncang mayor abdu no 20 rt 3 rw 3 serang,,,
267998,267998,"banjaran wetan toko surya baru, raya banj, 89 40377",,,
268002,268002,karang mulya asa v 101 rt 10 14 15157,,,
268013,268013,ngadirejo jl. desa ngadi rt 25 7 63157 wonoasri,,,
268017,268017,duri utara duri utara ii 59 2 11270 tambora,,,
268026,268026,jl jendral sudirman asrama polisi depan taman kota ketapang. blok f4,,,
268035,268035,wal cond 59 baamang tengah baamang,,,
268039,268039,makmur 3 cipondoh,,,
268053,268053,cili 226 tanggung,,,
268073,268073,mas darul fal 61 rt 10 3 petukangan utara pesanggrahan,,,
268075,268075,"alfa, muara blanakan",,,
268088,268088,"pamek, antapani (cicadas)",,,
268091,268091,pangk jati ii 29 pangkalan jati cinere,,,
268094,268094,yos suda cempaka putih timur cempaka putih,,,
268096,268096,kart x a 16 rw 9 sawah besar,,,
268111,268111,"gereja presbyterian missi indonesia, tanjung sari,dapur arang - belakang padang",,,
268115,268115,setia i g 23 rt 5 4 pondok gede,,,
268131,268131,bojong rawalumbu kem anye 2 15 35 rawalumbu,,,
268132,268132,"rante, gunungbatu kel. bogor barat - kota",,,
268133,268133,exsa comp 194 padang raharja malind,,,
268140,268140,"asgar juice belakang borma depan naif furniture, dijalan cikondang",,,
268152,268152,perumahan bayur sarana indah blok e20,,,
268162,268162,"war rang, pameungpeuk",,,
268164,268164,"tegalgundil sd neg cimahpar 4, r. h. muha tohir, 1",,,
268176,268176,dr wahi s h no 680 kebomas,,,
268181,268181,"ra bina insan, pacet",,,
268198,268198,"muhammad bas batas inhu-simpang jap, pangkalan kuras",,,
268208,268208,kan upt ppi tpi muara sungai batu bukit intan,,,
268220,268220,"jalan lagundri - pasar yaahowu blok c, lt. 2 (warunk omdjo)",,,
268250,268250,"laks, kreasi dapur momcy, rw 8",,,
268252,268252,nn 2 rt 3 rw 3 batuceper,,,
268266,268266,"sawoj 2, no 9a 65154 pakis",,,
268281,268281,lanan raya 61 batu ampar balikpapan utara,,,
268283,268283,karangkates jend ahmad yani no 221 65165 sumberpucung,,,
268294,268294,"anj, raya darmo per 3,",,,
268306,268306,"rung mej utara,",,,
268310,268310,ratah tiga pisang candi sukun,,,
268316,268316,vete pasar kliwon pasar kliwon,,,
268318,268318,gang pahl abdul kraton,,,
268323,268323,btn citra ayu residence blok b no. 19,,,
268339,268339,"umar, ahmad yani, no 38 pandeglang",,,
268347,268347,sumb,,,
268349,268349,jl. jend urip sumoh manguharjo manguharjo,,,
268351,268351,"wahy,",,,
268356,268356,japos 72 jurang mangu barat pondok aren,,,
268357,268357,"monalisa, baturaja timur",,,
268358,268358,"gedung grhatama pustaka, jl. janti, wonocatur",,,
268364,268364,bange kulon 1 rw 2 genuk,,,
268386,268386,"rumah sakit qadr - komplek islamic village, 15810 (a n madrois bag. office container)",,,
268409,268409,"agung perk 3, no 28",,,
268410,268410,rptra cililitan,,,
268418,268418,"raya jepa, troso pecangaan",,,
268438,268438,"keta, medan petisah",,,
268445,268445,"jl. nan utara, tonja denpasar utara",,,
268450,268450,"tpa siro islam, raya cond,",,,
268453,268453,"pom mini, rawa timur, 52493 talang",,,
268462,268462,"nanggewer toko alat list sinar anugrah jaya, roda pem, no 2",,,
268474,268474,jelambar baru jela sela 17m 5 rt 5 12 grogol petamburan,,,
268486,268486,"the woods lab boj, rawa buaya cengkareng",,,
268514,268514,"panc mas, mampang kel.",,,
268515,268515,"ngeseng raya ampel - simo, ampel",,,
268525,268525,"mara hilir kel., mara hilir tanjung palas barat",,,
268527,268527,"embong kaliasin visa, emb wungu, 11 3 60271 genteng",,,
268545,268545,"wono per timur ix, wonorejo kel.",,,
268546,268546,kamp cibi 44 cibinong rt 3 5 gunung sindur,,,
268558,268558,"jl sultan iskandar muda no 18b, gedung svi",,,
268567,268567,stas 36 purwokerto barat,,,
268584,268584,babakan pasar roda 52 bogor tengah - kota,,,
268598,268598,pulungan sab 24 sedati,,,
268600,268600,"aman, cinta damai medan helvetia",,,
268604,268604,"3a computer professional, jetis kulon vi, wonokromo",,,
268617,268617,ir. h. jua yamaha wira motor 9 cireundeu ciputat timur,,,
268636,268636,jat iv no 77b rawa bunga rw 7 jatinegara,,,
268639,268639,"jl. peju, no 8 zahra cell majalengka",,,
268642,268642,"bojong rawalumbu raya taman naro indah, 64 rt 8 rw 14 rawalumbu",,,
268647,268647,sukaraja r.a. kosa 32 sukaraja,,,
268649,268649,vete 203-209 gending kebomas,,,
268650,268650,"kiddo kidswear toko baju anak, penj",,,
268668,268668,"yos suda, kudus kota",,,
268672,268672,sunter agung danau sun barat no 368 10,,,
268673,268673,nan 4 34 rt 1 16 bekasi utara,,,
268676,268676,sad no 16 makamhaji kartasura,,,
268692,268692,"magn raya, peusar",,,
268700,268700,"la leza salon, kap pala bangun, kabanjahe",,,
268738,268738,perum griya asri,,,
268741,268741,"kertajaya indah rege, apart puncak kertajaya rw 3 keputih",,,
268746,268746,"raya cikaja, wartono, balewangi cisurupan",,,
268757,268757,slipi palmerah,,,
268764,268764,"gigi palsu medan, srik, tegal sari mandala iii",,,
268790,268790,"hayam wuruk, no b 92a sejah cah gemilang, rw 6",,,
268796,268796,aulia teknik ac kebon sari sumber sari,,,
268812,268812,toko rossy raya sum jaya 34556 bukit kemuning,,,
268831,268831,kel lilin v 4-19 rt 19 12 kelapa gading,,,
268844,268844,"cempaka putih barat mard raya, 93 rt 3 13 cempaka putih",,,
268849,268849,"sakura hills, cemoro kandang tawangmangu",,,
268851,268851,"depot air minum sapu murni, karya dharma ringin agung",,,
268873,268873,kalipancur may 2 50183,,,
268881,268881,"raya kra, bca,",,,
268884,268884,"mas an nami pesan darul ara, perum medan hills, suka rende kutalimbaru",,,
268913,268913,"teru psm, 1a sukapura kiaracondong",,,
268924,268924,jl. raden patih handapherang cijeungjing,,,
268938,268938,"dwi tunggal mobil, raya nga,",,,
268942,268942,baturaja lama dok muha hatta 1244 baturaja timur,,,
268943,268943,simpan 285 sukamiskin arcamanik,,,
268948,268948,"cipete selatan jl. asem 2, gg ros, rt 4 rw 3 cilandak",,,
268972,268972,"south leg, raya kopo sore,",,,
268977,268977,serua indah bukit indah 30 ciputat,,,
268989,268989,"azza piala plat i,",,,
268991,268991,pisa baru sela gg. i 29 pisangan baru rt 9 9 matraman,,,
268995,268995,"shyreen suk kemba raya,",,,
269019,269019,"kpad pindad selatan.jalan papanggungan blok f-13,rt rw ;4 11,sukapura,kiaracondong,bandung",,,
269026,269026,"toko bunga ragunan flor, taman margas, ragunan",,,
269033,269033,bukit pala 10 palangka jekan raya,,,
269064,269064,toko mustakim pamij plumbon,,,
269067,269067,"sul ageng tirta, 3 rt 5 13 kunciran indah pinang (penang)",,,
269072,269072,"pengrajin kulit, tebuwung dukun",,,
269075,269075,"war pak dono, arif rah hakim, gapurosukolilo",,,
269082,269082,"empangsari dapur mu 36 tasik, rumah sakit no 1 tawang",,,
269104,269104,tem peru alalak utara kel. banjarmasin utara,,,
269125,269125,"toko sinar alam, petta pung,",,,
269129,269129,"pema tegal pkl barat sus photo studio, purwahamba surodadi",,,
269140,269140,"komplek asia afrika baru, jl. beo, kedaung, pamulang, south tangerang city, banten 15415",,,
269147,269147,maleo raya no 16 pondok pucung pondok aren,,,
269152,269152,"kiar, babakan sari kel.",,,
